pitcher_id,season,game_month,n_rows,target_rate,asof_pitcher_success_rate,asof_pitcher_reverse_rate,asof_pitcher_middle_rate,asof_pitcher_ball_rate,asof_pitcher_strike_rate,asof_pitcher_prev1_game_success_rate,asof_pitcher_prev3_game_success_rate,asof_pitcher_prev5_game_success_rate,asof_pitcher_prev1_game_middle_rate,asof_pitcher_prev3_game_middle_rate,asof_pitcher_prev5_game_middle_rate,asof_batter_success_rate,asof_batter_middle_rate,asof_pitcher_fastball_rate,asof_pitcher_breaking_rate,asof_pitcher_offspeed_rate,cluster
22735,2022,5,225,0.48,0.5101408266666666,0.22412580444444444,0.16906190666666668,0.3793497155555555,0.45743883555555553,0.47672729333333336,0.47817960444444446,0.5017884266666667,0.19662706622222223,0.19898946666666667,0.16796219111111113,0.53724012,0.14021184577777776,0.5562029555555555,0.08722880533333334,0.35656826666666663,0
22675,2022,5,105,0.5714285714285714,0.5532724476190476,0.2444977142857143,0.12231372380952381,0.3629595523809524,0.4310635904761905,0.5765516857142857,0.5649044,0.5857492,0.1055044561904762,0.11871784095238094,0.10278574952380952,0.5393495047619048,0.14024422857142857,0.6305627047619048,0.2366087904761905,0.1328284761904762,1
22380,2022,5,434,0.5345622119815668,0.533947168202765,0.24608954838709676,0.1326043064516129,0.3449650322580645,0.4621201359447004,0.5493096820276498,0.5204393387096774,0.5074133548387096,0.11595241820276497,0.11030460276497696,0.11366752995391705,0.5239204562211981,0.14383033640552995,0.4858435046082949,0.1905275391705069,0.32362892396313364,1
24193,2022,5,476,0.5357142857142857,0.5751150084033614,0.1656773361344538,0.1454322668067227,0.3382781638655462,0.44355236764705885,0.5268691092436975,0.5543346092436975,0.571270712184874,0.16627346008403363,0.15007021848739496,0.1415069201680672,0.5315730861344538,0.1494440575630252,0.4849173235294118,0.30230300420168066,0.21277962394957983,1
23307,2022,5,143,0.44755244755244755,0.4945104825174826,0.2637787832167832,0.1507756993006993,0.3699627342657343,0.4288524615384615,0.420334951048951,0.4275374265734266,0.461089006993007,0.2372916335664336,0.20936728321678322,0.18762520979020977,0.5310152027972028,0.1464125804195804,0.5415287762237763,0.2787868951048951,0.1796842867132867,0
22624,2022,5,232,0.5431034482758621,0.5216807370689656,0.2296161551724138,0.12911638362068964,0.3945793620689655,0.4314376939655173,0.5274029525862068,0.5325841810344828,0.5440704827586207,0.17468921120689657,0.17945747844827586,0.18027967672413794,0.5283166508620689,0.15075200431034483,0.5992197887931034,0.2950850818965517,0.10569515086206896,0
22908,2022,5,509,0.6051080550098232,0.5507499155206287,0.16796060117878192,0.1363001355599214,0.3918942652259332,0.4259343438113949,0.5796506561886051,0.5820137367387034,0.5635652711198428,0.16264079449901767,0.1602111493123772,0.15925533595284874,0.5379754970530451,0.14198823850687625,0.5162782946954814,0.3729186561886051,0.11080302946954813,1
22759,2022,5,492,0.5264227642276422,0.506559506097561,0.23632770528455282,0.14305546341463413,0.37916706097560976,0.42625120528455285,0.5385937743902439,0.5187519004065041,0.5127194715447154,0.13206013821138213,0.15528821951219512,0.16026601829268292,0.5339028292682927,0.1429323156504065,0.441866418699187,0.4014648617886179,0.1566687012195122,1
23614,2022,5,127,0.5511811023622047,0.5416948188976378,0.22428000787401575,0.17137835433070867,0.31576229133858263,0.4910811496062992,0.5366634330708662,0.5077468031496063,0.4987072755905512,0.22467911023622048,0.24086796062992125,0.2611615905511811,0.5445955905511811,0.14047131968503937,0.6687412283464568,0.28871948818897636,0.042539238582677164,0
23672,2022,5,258,0.627906976744186,0.5211524379844961,0.2509675775193798,0.1303443488372093,0.37069502325581394,0.42806486821705425,0.6921047131782946,0.5938170775193798,0.5573051860465117,0.057034281395348836,0.1268739410852713,0.13392619069767442,0.5373066627906977,0.14249922596899223,0.5486176434108527,0.2613718372093023,0.19001048837209303,1
23633,2022,5,478,0.497907949790795,0.513554569037657,0.2091546820083682,0.14635044769874475,0.3425453347280335,0.4578913870292887,0.4814027928870293,0.45183323849372387,0.44894756485355647,0.157618629707113,0.17896514225941423,0.1876056631799163,0.5278146087866109,0.14668272803347282,0.533674679916318,0.37707167573221756,0.08925367468619247,0
24100,2022,5,423,0.5342789598108747,0.5123163380614657,0.22893228132387708,0.17693120803782506,0.37724077777777776,0.4454933073286052,0.5521560803782506,0.510582586288416,0.5004602222222222,0.1755451387706856,0.19832935460992906,0.1990006903073286,0.5374701255924171,0.13560036990521326,0.543884938534279,0.36742147754137117,0.0886936146572104,0
23235,2022,5,255,0.6509803921568628,0.5964254509803922,0.16654296470588237,0.14997511764705881,0.34634315294117646,0.44334661568627454,0.6288218352941176,0.6329659098039215,0.6232653725490196,0.13039773529411766,0.13856930039215687,0.1406438180392157,0.5348824705882352,0.13977072705882354,0.4884272078431372,0.29046576078431374,0.22110700784313725,1
22094,2022,5,194,0.39690721649484534,0.48805701030927834,0.29484619072164947,0.14933632474226805,0.35069156185567013,0.4426728556701031,0.35966837113402067,0.4039698350515464,0.3977641288659794,0.1554403051546392,0.10886812835051546,0.11264814432989692,0.5311218711340207,0.14368654123711339,0.6621535463917525,0.22778919587628868,0.1100572886597938,0
23869,2022,5,460,0.5782608695652174,0.5762552847826087,0.16460436304347825,0.15549662608695652,0.3670262695652174,0.44993502391304346,0.5957038869565217,0.5855122695652174,0.5778224260869566,0.13253813826086958,0.15398894782608696,0.15865441739130434,0.5331893565217392,0.14477047934782608,0.49079464347826085,0.2458620239130435,0.26334329782608695,1
23769,2022,5,359,0.467966573816156,0.4819224623955432,0.31462791643454036,0.1442727688022284,0.3744607520891365,0.4459106685236769,0.4792863955431755,0.496861217270195,0.501812487465181,0.10449501949860723,0.0850728766016713,0.09106913509749302,0.5329836518105849,0.14172452646239556,0.5249538718662953,0.32080561281337044,0.15424048467966575,1
21402,2022,5,139,0.6474820143884892,0.6007491798561151,0.2168035107913669,0.12376259712230216,0.32538232374100723,0.46169597841726623,0.6695562158273382,0.6557818201438849,0.647831964028777,0.10287711726618706,0.1183601856115108,0.12563932733812952,0.5405620071942446,0.14056278417266185,0.464050690647482,0.48714904316546764,0.04880027841726619,1
24239,2022,5,457,0.5404814004376368,0.5064004135667396,0.2143232363238512,0.17882787746170678,0.3930134463894967,0.3818120459518599,0.5238042538293216,0.5284522757111597,0.515824067833698,0.1646097422319475,0.17532410284463895,0.18105309846827133,0.5289606323851204,0.1453039728665208,0.6962228096280088,0.17543297155361048,0.12834424726477023,0
23930,2022,5,334,0.49700598802395207,0.4559557035928144,0.28393928742514973,0.16760595209580836,0.4405465419161677,0.35173410778443115,0.5070086347305389,0.4634807694610778,0.46599376347305393,0.18684608922155688,0.17116317664670658,0.1583927365269461,0.5295090269461078,0.1426235901197605,0.5679145718562875,0.25380049101796404,0.1782849491017964,0
24136,2022,5,52,0.4423076923076923,0.5399591730769231,0.24097351923076923,0.09471090961538461,0.4341292884615384,0.38424528846153844,0.125,0.484375,0.462264,0.0625,0.09375,0.113208,0.5278682692307692,0.15186484230769232,0.6522974807692308,0.1780321346153846,0.16967040384615384,0
24115,2022,5,451,0.35698447893569846,0.47032478713968956,0.3121144634146341,0.14328678492239466,0.3951484611973392,0.44454535254988914,0.4016722128603104,0.3996013614190687,0.42217549889135253,0.1594217206208426,0.16491286917960088,0.1681490110864745,0.53288455654102,0.14132941485587583,0.5856003592017739,0.20642068957871398,0.2079789933481153,0
23437,2022,5,99,0.5151515151515151,0.47858160606060607,0.2676039797979798,0.13880140404040403,0.39187727272727274,0.40362925252525256,0.5085638484848485,0.567258090909091,0.5602763939393939,0.17149745454545456,0.15926145454545457,0.16567845454545457,0.531551606060606,0.1419830707070707,0.5985740101010101,0.36389187878787876,0.037534059595959596,0
24086,2022,5,195,0.40512820512820513,0.43375836410256413,0.29362579487179485,0.1714666307692308,0.44862119487179486,0.41466047692307695,0.4050192615384616,0.42784044102564106,0.46136357435897435,0.19116296923076923,0.18317515128205128,0.16724900512820515,0.5305341846153846,0.14685166871794872,0.6869685692307692,0.3086479076923077,0.00438355358974359,0
23504,2022,5,198,0.601010101010101,0.5258920151515152,0.2845008787878788,0.14155989393939394,0.35677984848484845,0.43163212121212124,0.6066661313131313,0.6063638434343435,0.609124398989899,0.06353501767676768,0.10156483939393939,0.10016392777777777,0.5313980757575758,0.14477997474747475,0.5369517828282828,0.2308320808080808,0.2322161818181818,1
22730,2022,5,484,0.5433884297520661,0.5293594132231404,0.25286960950413223,0.1271914876033058,0.3594039194214876,0.46802169008264466,0.539790570247934,0.5194777438016529,0.5137961570247933,0.1363874055785124,0.12941680165289257,0.12632615909090908,0.5292928657024794,0.1445945785123967,0.5522257871900826,0.2757527727272727,0.17202142561983472,1
24223,2022,5,369,0.6287262872628726,0.549346921409214,0.2027611761517615,0.141776972899729,0.3653396287262873,0.4684818265582656,0.6287193631436314,0.5718244932249322,0.5413941355013551,0.0870863051490515,0.10055207398373983,0.13002456124661246,0.531677162601626,0.14542273062330624,0.5378730785907859,0.4225421029810298,0.03958482764227642,1
22721,2022,5,131,0.5038167938931297,0.5529302213740458,0.22565864122137402,0.14385854198473283,0.3634842824427481,0.44161825190839693,0.5014762366412214,0.5041523664122137,0.47413506870229005,0.19047852671755727,0.18711292366412213,0.17447258015267175,0.5330382213740458,0.1474174351145038,0.45334264885496184,0.2584447709923664,0.28821259541984734,0
22249,2022,5,219,0.4977168949771689,0.5221877260273973,0.23320175342465754,0.1336820182648402,0.37500498173515984,0.4337072283105023,0.5110214337899543,0.47922023287671234,0.47448997716894975,0.145607799086758,0.15427699086757993,0.13759111872146118,0.5308111689497717,0.1423036575342466,0.47774557990867583,0.04235539771689498,0.47989903652968036,0
23853,2022,5,322,0.5031055900621118,0.4944200186335404,0.27677874844720496,0.1343511055900621,0.3814254192546584,0.42060392546583847,0.4296874440993789,0.450447347826087,0.4451980465838509,0.15213273602484473,0.1573761397515528,0.16339591614906832,0.5635101677018634,0.14159979409937887,0.570340652173913,0.26575744720496897,0.1639018850931677,0
22708,2022,5,453,0.5518763796909493,0.5071540286975718,0.249344353200883,0.15040643929359823,0.38960172406181015,0.4351137593818985,0.5315931986754967,0.5019468653421634,0.5055712317880795,0.1538063664459161,0.15338492052980132,0.1566248123620309,0.5278320971302428,0.14526330905077262,0.46872633333333336,0.20985360485651214,0.32142003311258277,0
22292,2022,5,367,0.48501362397820164,0.5247594495912806,0.2496231008174387,0.14139334059945505,0.36396263760217984,0.4497757929155313,0.5292737847411444,0.5329269782016349,0.5329800272479563,0.15796856512261578,0.15715372070844685,0.1504817029972752,0.5303665095367848,0.1450745476839237,0.5274269455040872,0.30441836512261583,0.16815476294277928,1
24265,2022,5,84,0.5119047619047619,0.38701467857142857,0.31523984523809523,0.18304264285714286,0.38091747619047617,0.4613911666666667,0.35282436904761905,0.3802653928571429,0.38051813095238096,0.2833799047619048,0.18121445238095238,0.18864416666666667,0.5533916071428572,0.13914075,0.5136524285714286,0.32549683333333335,0.1608507023809524,0
23555,2022,5,387,0.5348837209302325,0.4552920258397933,0.3052446563307494,0.1513530284237726,0.42214019379844964,0.42593481136950906,0.5156559276485788,0.4893680310077519,0.47267434883720927,0.1771204749354005,0.16892654521963824,0.1800288165374677,0.5316105400516796,0.1448935607235142,0.6048533720930233,0.2498142403100775,0.14533238242894056,0
22720,2022,5,491,0.48065173116089616,0.5087306985743381,0.3000509959266803,0.1459606048879837,0.2911702118126273,0.500425148676171,0.4945164276985743,0.4738589450101833,0.46680926883910384,0.18828957433808555,0.16312600122199594,0.15782848879837066,0.5257364215885947,0.14685005091649694,0.39143881262729124,0.18360742769857433,0.42495373930753566,0
23558,2022,5,211,0.4976303317535545,0.622627701421801,0.16017589857819906,0.09989376966824645,0.3439695450236967,0.45383181516587673,0.5388294454976303,0.5405135545023697,0.5895162180094787,0.16304274786729858,0.1437500047393365,0.1214863317535545,0.5402709715639811,0.1435591374407583,0.6783952417061612,0.2497565497630332,0.07184818862559242,1
21998,2022,5,278,0.48201438848920863,0.5035884676258993,0.2612705899280576,0.14482607913669066,0.3449647517985611,0.43817440647482014,0.49140964748201443,0.5579128381294964,0.5627688776978417,0.13455770323741006,0.09193755323741007,0.09808711726618706,0.5235621618705036,0.14850138848920863,0.4146240395683453,0.36561296402877697,0.21976293525179857,1
23903,2022,5,476,0.5,0.45387221218487395,0.3017881596638655,0.17440565966386554,0.39966274369747895,0.4250461638655462,0.48421919957983195,0.48897155462184877,0.47649248109243697,0.14837478151260505,0.139947487394958,0.1540411344537815,0.5356447983193278,0.14458864096638657,0.4809867836134454,0.3915713382352941,0.12744191596638654,0
23540,2022,5,194,0.4484536082474227,0.5336159742268042,0.22363937628865976,0.15161440206185567,0.40356676288659793,0.42657345360824744,0.460084706185567,0.46482695360824744,0.4556026030927835,0.08804485515463918,0.08015151443298969,0.08710195360824742,0.5329968247422681,0.14414096237113402,0.43135584020618556,0.49649571134020615,0.0721484675257732,1
22389,2022,5,206,0.5048543689320388,0.5804889077669902,0.19749653398058253,0.12160238349514563,0.34528553883495144,0.4555757766990291,0.49461564563106797,0.512732432038835,0.5170910388349514,0.20854372524271847,0.15995745,0.13709091601941747,0.5381080145631068,0.15175485145631068,0.5891902330097087,0.33443129611650485,0.07637848058252428,1
22668,2022,5,445,0.6,0.5444025528089887,0.23432908539325842,0.145866404494382,0.33258548539325844,0.4375565101123596,0.5894509056179775,0.5774381056179775,0.5604519842696629,0.13653094516853934,0.1503253179775281,0.1706930247191011,0.5287373438202247,0.1421076982022472,0.6274712539325843,0.22646550561797754,0.1460632831460674,1
23719,2022,5,510,0.6274509803921569,0.6098732117647059,0.1475917431372549,0.13776770784313727,0.37281291960784313,0.42916961372549023,0.625051143137255,0.6204899588235294,0.6327236137254901,0.12779670725490194,0.14012677058823528,0.13842404705882352,0.5343714470588236,0.14484948039215684,0.4839761980392157,0.27011753725490195,0.24590627450980393,1
22469,2022,5,271,0.46863468634686345,0.5569326789667897,0.2169870848708487,0.11859285977859779,0.3739324059040591,0.4244560184501845,0.47165166420664206,0.6111347269372694,0.6458519667896678,0.17223312177121772,0.1182236479704797,0.10338960516605165,0.5430705940959409,0.1386734970479705,0.5024918450184501,0.3238354723247232,0.1736726900369004,1
24078,2022,5,162,0.4567901234567901,0.46014750310559005,0.35999190683229815,0.07542682857142857,0.4646871739130434,0.4168318198757764,0.45637788970588233,0.4773055882352941,0.4820930294117647,0.13303191323529412,0.09756451102941177,0.08164960661764706,0.5305525432098765,0.14378305679012346,0.6804113975155279,0.319588602484472,0.0,1
23257,2022,5,176,0.48295454545454547,0.5340867215909091,0.24546288068181818,0.11024306818181819,0.4352776136363636,0.3739793693181818,0.49158270454545455,0.5499684829545454,0.5538869204545455,0.09026312272727272,0.07570674715909091,0.08153385397727274,0.5302573636363636,0.14383626704545455,0.5722436931818181,0.0800820096590909,0.3476743068181818,1
23893,2022,5,195,0.5128205128205128,0.5199812923076923,0.2537458564102564,0.15637853333333335,0.3376374102564103,0.48225919487179486,0.5254797487179488,0.5301967487179488,0.5231452512820512,0.18290368717948716,0.16042211794871797,0.1731700923076923,0.5395498307692308,0.14203498974358975,0.7229747743589744,0.1637199641025641,0.11330532307692308,0
24099,2022,5,141,0.5886524822695035,0.60169195035461,0.16349176241134752,0.10109710212765957,0.41525159574468085,0.358758914893617,0.5945856170212767,0.5877661347517731,0.6114786453900709,0.06565593404255318,0.08992440141843971,0.09285573546099292,0.5352797785714286,0.13977692642857142,0.6359717872340426,0.3108292127659575,0.05319903475177305,1
23953,2022,5,95,0.4631578947368421,0.4950726315789474,0.2315848105263158,0.16051476842105264,0.4063549052631579,0.4127985473684211,0.7577666736842106,0.5227970105263158,0.5035444631578947,0.1109996105263158,0.20789667368421053,0.19544085263157893,0.5239870421052631,0.14659534736842106,0.5847114,0.1725666736842105,0.2427219052631579,0
22867,2022,5,161,0.4720496894409938,0.49542690062111805,0.23625806211180125,0.1625091304347826,0.4292453726708074,0.4175857888198758,0.48211301863354034,0.5289311118012423,0.5192679068322981,0.22035967701863354,0.19512519254658384,0.1812848695652174,0.554821596273292,0.14031791180124223,0.6952284658385093,0.28866859006211176,0.016102927329192548,0
22996,2022,5,61,0.5901639344262295,0.5650177868852458,0.1979196557377049,0.1426394262295082,0.34806775409836066,0.46934265573770495,0.5625054426229508,0.5336495409836065,0.572275393442623,0.08667490983606557,0.06311803934426229,0.06713125901639344,0.5470631475409836,0.13693603770491802,0.6125337049180328,0.0883293737704918,0.2991368196721311,1
24240,2022,5,192,0.53125,0.5144913246073298,0.18957523560209422,0.1875346178010471,0.42170386910994767,0.40251029319371723,0.5487339879518073,0.509143530120482,0.5146242891566265,0.11880748192771086,0.14006356626506022,0.15684480120481928,0.5440500052083334,0.14511162135416666,0.6859211308900522,0.30018520418848166,0.013893669476439791,0
23642,2022,5,239,0.5481171548117155,0.62370520083682,0.14375062761506277,0.07894941171548117,0.4278119288702929,0.39538843096234305,0.5643641255230125,0.7201071757322176,0.7245583472803347,0.13314284476987448,0.06361441715481171,0.06471573263598326,0.577720050209205,0.1415403569037657,0.6215175188284519,0.2236206317991632,0.1548618828451883,1
24205,2022,5,103,0.6019417475728155,0.5303421941747573,0.28884263106796115,0.11404078834951456,0.45107873786407765,0.3835736116504855,0.6357822330097087,0.580021786407767,0.5523353398058253,0.052463576699029124,0.08064871553398058,0.1012267427184466,0.5379238446601942,0.14461201747572816,0.4854169417475728,0.1838796504854369,0.3307033495145631,1
22154,2022,5,71,0.49295774647887325,0.5306720281690142,0.22845780281690142,0.13672718309859155,0.39777397183098595,0.4335331126760563,0.43511459154929577,0.5173287746478873,0.5280952535211267,0.1388259661971831,0.1705722676056338,0.21485478873239436,0.5359028169014085,0.14351330985915492,0.5668832957746479,0.34533280281690143,0.08778388873239436,0
23294,2022,5,108,0.5092592592592593,0.48835224074074074,0.22588753703703704,0.14971355555555554,0.38640146296296296,0.44014903703703706,0.5572377962962963,0.5184008240740741,0.5021128703703703,0.12067452222222223,0.1481122435185185,0.15594218425925924,0.5364784074074074,0.14340878425925926,0.681228537037037,0.2550424814814815,0.06372905648148149,1
22890,2022,5,439,0.4601366742596811,0.5055977312072892,0.25457983143507973,0.1512374624145786,0.36236693166287015,0.42744290660592255,0.4655549476082005,0.4736114533029613,0.46442764692482913,0.198131437357631,0.19633291435079725,0.18521089749430525,0.549620250569476,0.1464529298405467,0.516469423690205,0.2501082186788155,0.23342239179954444,0
24089,2022,5,61,0.45901639344262296,0.5190886885245901,0.24544645901639345,0.14354740983606556,0.3965757868852459,0.4054851639344262,0.4805916393442623,0.5550337049180328,0.5720950655737704,0.19134548524590164,0.16712426229508198,0.15403416393442623,0.5510020983606557,0.1416620655737705,0.5493654590163934,0.34285324590163935,0.10778132786885246,0
23617,2022,5,218,0.47706422018348627,0.5620946743119266,0.1856169357798165,0.11988170183486238,0.40734679816513764,0.4113272798165138,0.4476075137614679,0.5325828944954129,0.5100093899082568,0.07589205917431194,0.114286473853211,0.14560639266055045,0.5429048073394495,0.13705240688073395,0.5797586651376146,0.3049313211009174,0.11530997706422018,1
23593,2022,5,390,0.49743589743589745,0.5311192205128205,0.2570669897435897,0.16308339487179488,0.3434610743589743,0.4592155076923077,0.5035803282051282,0.5031265846153846,0.5072064153846153,0.1279873,0.13059059487179486,0.14328854871794872,0.5329472102564102,0.14582296923076923,0.3334815282051282,0.3160596487179487,0.3504587743589744,1
23092,2022,5,108,0.4166666666666667,0.5029503055555555,0.24920739814814816,0.12231686111111112,0.4500154537037037,0.4021535740740741,0.5542011203703704,0.5399039814814814,0.5920238055555556,0.09691215555555556,0.0787999462962963,0.08067616666666666,0.5254514259259259,0.1444343824074074,0.7063634537037038,0.13160582407407406,0.1620307777777778,1
23383,2022,5,116,0.6120689655172413,0.5725755,0.1958997844827586,0.11605570689655173,0.38718645689655173,0.40151575862068967,0.6362559482758621,0.5833687758620689,0.6274425862068965,0.08317873965517242,0.07882194224137931,0.07595197931034482,0.5882044655172414,0.1325426896551724,0.52014225,0.24394337931034482,0.2359143275862069,1
23154,2022,5,104,0.4807692307692308,0.5277806346153846,0.20584676923076922,0.11103042692307692,0.38671586538461533,0.40894696153846155,0.48974118269230765,0.5069278365384615,0.5402727211538462,0.19032398942307693,0.14317380384615386,0.12016953173076923,0.5294600096153845,0.1439306730769231,0.6075598653846154,0.29607811538461537,0.09636205192307692,1
22205,2022,5,95,0.49473684210526314,0.5710060421052632,0.16015723157894737,0.15560554736842105,0.4222603684210527,0.4423160526315789,0.5239160842105263,0.47444426315789473,0.5316549578947368,0.23072238947368423,0.22386672631578947,0.19811316842105264,0.5237528105263158,0.14566174736842105,0.6276470526315789,0.3450380736842105,0.027314834736842104,0
24165,2022,5,53,0.4339622641509434,0.40146551923076923,0.41086603846153846,0.035665851923076926,0.37376149999999997,0.5146140961538461,0.6176470000000001,0.46247433333333327,0.46247433333333327,0.019607833333333335,0.04259636666666667,0.04259636666666667,0.5413610188679245,0.13919033773584907,0.8776621538461539,0.12233784615384616,0.0,1
22761,2022,5,55,0.5272727272727272,0.5487325636363637,0.21299785454545453,0.09325407454545454,0.4176810545454545,0.41618412727272724,0.27479116363636363,0.7026279818181819,0.6420281272727272,0.18941570727272727,0.041527543636363635,0.0811888509090909,0.5147836727272728,0.14505812727272727,0.40662038181818183,0.41387554545454547,0.179504,1
22118,2022,5,60,0.4,0.44211636666666665,0.3101983,0.15757593333333333,0.3964175833333333,0.42549346666666665,0.39882133333333336,0.39833340000000006,0.36753175,0.026851861666666664,0.08500010000000001,0.11378371666666667,0.53019055,0.1498896366666667,0.6928160666666667,0.27404541666666665,0.03313842,0
24197,2022,5,95,0.5473684210526316,0.5513148404255319,0.32551457446808507,0.07561700957446808,0.44414047872340423,0.49150261702127657,0.5317562328767124,0.5158777671232877,0.5158777671232877,0.0909091,0.0909091,0.0909091,0.5380662947368421,0.14522482526315791,0.7335790425531915,0.2589697510638298,0.007451214893617021,1
24252,2022,5,101,0.5841584158415841,0.47497937623762376,0.2540315445544554,0.14963655445544555,0.3641839405940594,0.4412771287128713,0.521650902970297,0.49757397029702966,0.47330560396039606,0.20329885643564358,0.15855692475247526,0.15227650495049505,0.5827511386138614,0.13507405544554454,0.5882512178217821,0.14462648514851484,0.2671222871287129,0
24027,2022,5,74,0.5405405405405406,0.562394945945946,0.19095845945945947,0.1548806081081081,0.3916975405405405,0.40435854054054055,0.42699770270270265,0.5633971621621622,0.5599580675675676,0.09842837837837838,0.1074158054054054,0.1351536891891892,0.6037942162162162,0.1352147972972973,0.5654070135135135,0.3408290945945946,0.09376381081081081,1
22368,2022,5,168,0.5952380952380952,0.5362914999999999,0.24607374404761906,0.12039957142857143,0.37354060119047616,0.43819657738095236,0.5878898690476191,0.5511703511904762,0.5216568928571428,0.15060139761904762,0.12533573214285715,0.12984204523809523,0.5785103392857143,0.13371599523809524,0.5105749464285714,0.48546459523809526,0.003960429464285715,1
22598,2022,5,113,0.584070796460177,0.5531855221238938,0.19007814159292033,0.11718881415929204,0.38201021238938054,0.39961313274336285,0.5287705752212389,0.5602772566371682,0.558009371681416,0.1994891300884956,0.16394469026548672,0.16598019469026548,0.5458766283185841,0.1428955761061947,0.6777061327433628,0.259854610619469,0.06243927256637168,1
24129,2022,5,71,0.5070422535211268,0.48745329577464785,0.27538852112676054,0.17678326760563381,0.4206364225352113,0.4013069859154929,0.5695132394366197,0.4463625211267606,0.5083519577464789,0.21123204225352113,0.23744305633802817,0.1800847323943662,0.537446352112676,0.14650881690140846,0.5745451408450704,0.28450291549295775,0.1409519014084507,0
23731,2022,5,109,0.6972477064220184,0.47922572477064224,0.3062974495412844,0.1395684587155963,0.4050607889908257,0.44873622935779817,0.6742762568807339,0.6590178256880734,0.602833513761468,0.0999313009174312,0.14101857155963302,0.1252509633027523,0.6141532477064221,0.12591924587155964,0.6113688165137615,0.3782313486238532,0.010399864220183486,1
24179,2022,5,68,0.5588235294117647,0.5220686470588235,0.27336885294117647,0.10172707647058823,0.37432504411764705,0.3599429117647059,0.6397058823529411,0.6022409411764706,0.5428509411764706,0.11483955882352942,0.06659020588235295,0.07087060588235294,0.5910387205882353,0.12903652794117648,0.5191490294117648,0.29134180882352945,0.18950911764705883,1
24271,2022,5,164,0.6646341463414634,0.54339875,0.23169935975609754,0.14276389634146341,0.38087321341463415,0.44145884756097564,0.6305410853658536,0.5504343597560976,0.5353449207317073,0.07050176158536586,0.1343309756097561,0.14168416463414635,0.5572709512195122,0.13930225670731708,0.5439424207317073,0.08272566646341464,0.3733319451219512,1
22621,2022,5,56,0.6071428571428571,0.5508288214285714,0.2321012857142857,0.10180462321428571,0.3910014642857143,0.4180485357142857,0.7360796607142858,0.70475125,0.7025905535714286,0.065126,0.062181187500000006,0.045022067857142856,0.5308330178571429,0.14019264285714286,0.4992373214285714,0.37957819642857143,0.12118444642857143,1
23462,2022,5,52,0.46153846153846156,0.6338788846153847,0.14929434615384615,0.10206167307692307,0.3806996923076923,0.42137694230769235,0.721519,0.724891,0.648829,0.113924,0.10043699999999998,0.103679,0.5366022115384615,0.13828784615384615,0.4786555769230769,0.18541528846153849,0.3359289423076923,1
22899,2022,5,107,0.6635514018691588,0.5177674485981308,0.238456476635514,0.1669238785046729,0.39778279439252334,0.41005647663551403,0.43802789719626173,0.5207255887850467,0.5085463644859813,0.20636632429906543,0.11995241308411216,0.14168791775700934,0.5752443925233645,0.1317828878504673,0.6646082336448598,0.2916044392523365,0.043787311214953266,0
24018,2022,5,378,0.7037037037037037,0.7124029232804232,0.07504575608465609,0.09370053201058202,0.4185986746031746,0.41015866666666667,0.7262799788359788,0.7553783703703704,0.7575793835978836,0.11673158730158731,0.10567257513227514,0.10356628465608465,0.6236763776595745,0.1236720760638298,0.6808438439153439,0.19983707936507936,0.11931907407407406,1
24241,2022,5,78,0.5641025641025641,0.5799845844155844,0.135024712987013,0.14366015714285715,0.4249272727272727,0.5112351818181817,0.59375,0.59375,0.59375,0.171875,0.171875,0.171875,0.5311770256410256,0.1497989871794872,0.7655249610389611,0.1419221818181818,0.09255294805194805,1
23005,2022,5,67,0.5970149253731343,0.4995324925373134,0.2668784626865672,0.1292097313432836,0.3918141641791045,0.43263376119402985,0.453731447761194,0.47787440298507466,0.5123578955223881,0.23200652238805972,0.1041850895522388,0.10091744029850747,0.6010011044776119,0.13001113880597015,0.6721510447761194,0.2964865970149254,0.031362377611940294,1
22772,2022,5,146,0.547945205479452,0.5358983972602739,0.2259652397260274,0.14876543150684932,0.3896102602739726,0.42492102739726023,0.43154649315068494,0.45306690410958905,0.4786152054794521,0.22837409589041097,0.1964463698630137,0.19103152054794523,0.5752807808219178,0.13586144452054794,0.6252199315068493,0.23610157534246576,0.13867840410958904,0
23418,2022,5,157,0.6496815286624203,0.6100193057324841,0.16931907643312102,0.10279423248407643,0.378439101910828,0.43792531847133753,0.5751439044585988,0.6796637006369427,0.7211876624203822,0.17745851910828025,0.1471366535031847,0.13074274840764333,0.5907184394904459,0.1395515184713376,0.7074516369426752,0.2608731592356688,0.03167519426751592,1
22734,2022,5,90,0.6666666666666666,0.5524705555555556,0.21858136666666667,0.13436405555555556,0.3646996888888889,0.4414790222222222,0.6383463333333333,0.6206726,0.6380413222222222,0.06995218,0.048778376666666665,0.06751385888888889,0.5971654777777777,0.13100877111111112,0.4769450333333333,0.07840624222222223,0.44464872222222224,1
23035,2022,5,80,0.5125,0.48983201249999997,0.2372522875,0.16388132500000002,0.35407781250000003,0.4804536,0.387097,0.42290700000000003,0.42618999999999996,0.172043,0.255507,0.180952,0.556598575,0.13209875,0.50476995,0.298565975,0.196664025,0
